symbol,xbrl,xbrl_cik,edgar_cik,snp500_cik,xbrl_name,edgar_name,snp500_name,nasdaq100_name,dj_name,snp400_name,DJ,NASDAQ100,SNP500,SNP400,sic,fye,period,filed,nciks,aciks,entityid,marketoperator,markettier,primaryexchange,siccode,sicdescription
BREW,True,892222.0,892222.0,,"CRAFT BREW ALLIANCE, INC.","CRAFT BREW ALLIANCE, INC.",,,,,,,,,2082,1231,20170630,20170802,1,,11957.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Malt Beverages
QUMU,True,892482.0,892482.0,,QUMU CORP,QUMU CORP,,,,,,,,,7372,1231,20170630,20170808,1,,7950.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Prepackaged Software
MANT,True,892537.0,892537.0,,MANTECH INTERNATIONAL CORP,MANTECH INTERNATIONAL CORP,,,,,,,,,8741,1231,20170630,20170804,1,,37321.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Management Services
GTLS,True,892553.0,892553.0,,CHART INDUSTRIES INC,CHART INDUSTRIES INC,,,,,,,,,3443,1231,20170630,20170727,1,,7819.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Fabricated Plate Work (Boiler Shops)
KANP,True,1230058.0,1230058.0,,KAANAPALI LAND LLC,KAANAPALI LAND LLC,,,,,,,,,6552,1231,20170630,20170811,1,,405027.0,OTC Markets,OTC Pink Limited,OTC,,Land Subdividers and Developers (No Cemeteries)
SM,True,893538.0,893538.0,,SM ENERGY CO,SM ENERGY CO,,,,SM Energy Co,,,,True,1311,1231,20170630,20170804,1,,5351.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
DOOR,True,893691.0,893691.0,,MASONITE INTERNATIONAL CORP,MASONITE INTERNATIONAL CORP,,,,,,,,,2430,1231,20170630,20170810,1,,10403.0,NYSE,NYSE,NYSE,,"Millwood, Veneer, Plywood, and Structural Wood Members"
ATSG,True,894081.0,894081.0,,"AIR TRANSPORT SERVICES GROUP, INC.","AIR TRANSPORT SERVICES GROUP, INC.",,,,,,,,,4513,1231,20170630,20170808,1,,25207.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Air Courier Services
EGY,True,894627.0,894627.0,,VAALCO ENERGY INC /DE/,VAALCO ENERGY INC /DE/,,,,,,,,,1311,1231,20170630,20170808,1,,4367.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
OVBC,True,894671.0,894671.0,,OHIO VALLEY BANC CORP,OHIO VALLEY BANC CORP,,,,,,,,,6022,1231,20170630,20170809,1,,1607.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,State Commercial Banks
CHK,True,895126.0,895126.0,895126.0,CHESAPEAKE ENERGY CORP,CHESAPEAKE ENERGY CORP,Chesapeake Energy,,,,,,True,,1311,1231,20170630,20170803,1,,1021.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
ELS,True,895417.0,895417.0,,EQUITY LIFESTYLE PROPERTIES INC,EQUITY LIFESTYLE PROPERTIES INC,,,,,,,,,6798,1231,20170630,20170726,1,,4567.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
CREE,True,895419.0,895419.0,,CREE INC,CREE INC,,,,Cree Inc,,,,True,3674,0630,20170630,20170823,1,,1713.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Semiconductors and Related Devices
RCKY,True,895456.0,895456.0,,"ROCKY BRANDS, INC.","ROCKY BRANDS, INC.",,,,,,,,,3140,1231,20170630,20170809,1,,10348.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Footwear, (No Rubber)"
CB,True,896159.0,896159.0,896159.0,CHUBB LTD,CHUBB LTD,Chubb Limited,,,,,,True,,6331,1231,20170630,20170803,1,,5201.0,NYSE,NYSE,NYSE,,"Fire, Marine and Casualty Insurance"
AVID,True,896841.0,896841.0,,"AVID TECHNOLOGY, INC.","AVID TECHNOLOGY, INC.",,,,,,,,,7372,1231,20170630,20170804,1,,3925.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Prepackaged Software
INTU,True,896878.0,896878.0,896878.0,INTUIT INC,INTUIT INC,Intuit Inc., Intuit Inc.,,,,True,True,,7372,0731,20170731,20170901,1,,7525.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Services-Prepackaged Software
ALG,True,897077.0,897077.0,,ALAMO GROUP INC,ALAMO GROUP INC,,,,,,,,,3523,1231,20170630,20170802,1,,5734.0,NYSE,NYSE,NYSE,,Farm Machinery and Equipment
CYBE,True,768411.0,768411.0,,CYBEROPTICS CORP,CYBEROPTICS CORP,,,,,,,,,3827,1231,20170630,20170807,1,,4329.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Optical Instruments and Lenses
CVLY,True,806279.0,806279.0,,CODORUS VALLEY BANCORP INC,CODORUS VALLEY BANCORP INC,,,,,,,,,6035,1231,20170630,20170807,1,,9510.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,"Savings Institution, Federally Chartered"
IDSA,True,4187.0,4187.0,,INDUSTRIAL SERVICES OF AMERICA INC,INDUSTRIAL SERVICES OF AMERICA INC,,,,,,,,,5090,1231,20170630,20170809,1,,1988.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Wholesale-Miscellaneous Durable Goods
ELSE,True,351789.0,351789.0,,ELECTRO SENSORS INC,ELECTRO SENSORS INC,,,,,,,,,3823,1231,20170630,20170810,1,,1538.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,"Industrial Instruments for Measurement, Display, and Control of "
ISNS,True,943034.0,943034.0,,IMAGE SENSING SYSTEMS INC,IMAGE SENSING SYSTEMS INC,,,,,,,,,3829,1231,20170630,20170810,1,,6056.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,"Measuring and Controlling Devices, Not Elsewhere Classified"
IIN,True,88790.0,88790.0,,INTRICON CORP,INTRICON CORP,,,,,,,,,3670,1231,20170630,20170814,1,,10074.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Electronic Components And Accessories
JCS,True,22701.0,22701.0,,COMMUNICATIONS SYSTEMS INC,COMMUNICATIONS SYSTEMS INC,,,,,,,,,3661,1231,20170630,20170818,1,,951.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Telephone and Telegraph Apparatus
FLXS,True,37472.0,37472.0,,FLEXSTEEL INDUSTRIES INC,FLEXSTEEL INDUSTRIES INC,,,,,,,,,2510,0630,20170630,20170822,1,,11972.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Household Furniture
ELMD,True,1488917.0,1488917.0,,"ELECTROMED, INC.","ELECTROMED, INC.",,,,,,,,,3845,0630,20170630,20170905,1,,827620.0,NYSE,NYSE MKT,NYSE MKT,,Electromedical and Electrotherapeutic Apparatus
MGCD,True,815093.0,815093.0,,MGC DIAGNOSTICS CORP,MGC DIAGNOSTICS CORP,,,,,,,,,3841,1031,20170731,20170914,1,,5005.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Surgical and Medical Instruments and Apparatus
CHS,True,897429.0,897429.0,,CHICOS FAS INC,CHICOS FAS INC,,,,,,,,,5621,0131,20170731,20170831,1,,785.0,NYSE,NYSE,NYSE,,Retail-Women's Clothing Stores
SANM,True,897723.0,897723.0,,SANMINA CORP,SANMINA CORP,,,,,,,,,3672,0930,20170630,20170728,1,,4104.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Printed Circuit Boards
ORLY,True,898173.0,898173.0,898173.0,O REILLY AUTOMOTIVE INC,O REILLY AUTOMOTIVE INC,O'Reilly Automotive, O'Reilly Automotive Inc.,,,,True,True,,5531,1231,20170630,20170807,1,,5442.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Retail-Auto and Home Supply Stores
RGA,True,898174.0,898174.0,,REINSURANCE GROUP OF AMERICA INC,REINSURANCE GROUP OF AMERICA INC,,,,Reinsurance Group of America,,,,True,6311,1231,20170630,20170802,1,,9613.0,NYSE,NYSE,NYSE,,Life Insurance
ALL,True,899051.0,899051.0,899051.0,ALLSTATE CORP,ALLSTATE CORP,Allstate Corp,,,,,,True,,6331,1231,20170630,20170801,1,,9797.0,NYSE,NYSE,NYSE,,"Fire, Marine and Casualty Insurance"
AKR,True,899629.0,899629.0,,ACADIA REALTY TRUST,ACADIA REALTY TRUST,,,,,,,,,6798,1231,20170630,20170728,1,,10251.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
VNO,True,899689.0,899689.0,899689.0,VORNADO REALTY TRUST,VORNADO REALTY TRUST,Vornado Realty Trust,,,,,,True,,6798,0331,20170630,20170731,2,1040765,10385.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
SKT,True,899715.0,899715.0,,TANGER FACTORY OUTLET CENTERS INC,TANGER FACTORY OUTLET CENTERS INC,,,,Tanger Factory Outlet Centers Inc,,,,True,6798,1231,20170630,20170802,2,1004036,4455.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
HR,True,899749.0,899749.0,,HEALTHCARE REALTY TRUST INC,HEALTHCARE REALTY TRUST INC,,,,Healthcare Realty Trust,,,,True,6798,1231,20170630,20170802,1,,2463.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
TWI,True,899751.0,899751.0,,TITAN INTERNATIONAL INC,TITAN INTERNATIONAL INC,,,,,,,,,3312,1231,20170630,20170803,1,,5113.0,NYSE,NYSE,NYSE,,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling "
ALXN,True,899866.0,899866.0,899866.0,ALEXION PHARMACEUTICALS INC,ALEXION PHARMACEUTICALS INC,Alexion Pharmaceuticals, Alexion Pharmaceuticals Inc.,,,,True,True,,2834,1231,20170630,20170727,1,,2919.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Pharmaceutical Preparations
CPRT,True,900075.0,900075.0,,COPART INC,COPART INC,,,,"Copart, Inc.",,,,True,5500,0731,20170731,20170928,1,,4293.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Retail-Auto Dealers and Gasoline Stations
LBY,True,902274.0,902274.0,,LIBBEY INC,LIBBEY INC,,,,,,,,,3220,1231,20170630,20170802,1,,8383.0,NYSE,NYSE MKT,NYSE MKT,,"Glass And Glassware, Pressed Or Blown"
SGY,True,904080.0,904080.0,,STONE ENERGY CORP,STONE ENERGY CORP,,,,,,,,,1311,1231,20170630,20170807,1,,6333.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
SHLO,True,904979.0,904979.0,,SHILOH INDUSTRIES INC,SHILOH INDUSTRIES INC,,,,,,,,,3460,1031,20170731,20170829,1,,7399.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Metal Forgings And Stampings
KTEC,True,906193.0,906193.0,,KEY TECHNOLOGY INC,KEY TECHNOLOGY INC,,,,,,,,,3550,0930,20170630,20170804,1,,7397.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Special Industry Machinery (No Metalworking Machinery)
CPT,True,906345.0,906345.0,,CAMDEN PROPERTY TRUST,CAMDEN PROPERTY TRUST,,,,Camden Property Trust,,,,True,6798,1231,20170630,20170728,1,,7356.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
BYD,True,906553.0,906553.0,,BOYD GAMING CORP,BOYD GAMING CORP,,,,,,,,,7011,1231,20170630,20170803,1,,4057.0,NYSE,NYSE,NYSE,,Hotels and Motels
NYNY,True,906780.0,906780.0,,EMPIRE RESORTS INC,EMPIRE RESORTS INC,,,,,,,,,5810,1231,20170630,20170801,1,,6159.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Retail-Eating and Drinking Places
BFS,True,907254.0,907254.0,,SAUL CENTERS INC,SAUL CENTERS INC,,,,,,,,,6798,1231,20170630,20170803,1,,1919.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
CASH,True,907471.0,907471.0,,META FINANCIAL GROUP INC,META FINANCIAL GROUP INC,,,,,,,,,6035,0930,20170630,20170808,1,,1016.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Savings Institution, Federally Chartered"
BWA,True,908255.0,908255.0,908255.0,BORGWARNER INC,BORGWARNER INC,BorgWarner,,,,,,True,,3714,1231,20170630,20170727,1,,5681.0,NYSE,NYSE,NYSE,,Motor Vehicle Parts and Accessories
SIRI,True,908937.0,908937.0,,SIRIUS XM HOLDINGS INC.,SIRIUS XM HOLDINGS INC.,, Sirius XM Holdings Inc.,,,,True,,,4832,1231,20170630,20170727,1,,1133.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Radio Broadcasting Stations
DHIL,True,909108.0,909108.0,,DIAMOND HILL INVESTMENT GROUP INC,DIAMOND HILL INVESTMENT GROUP INC,,,,,,,,,6282,1231,20170630,20170726,1,,11958.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Investment Advice
TLF,True,909724.0,909724.0,,TANDY LEATHER FACTORY INC,TANDY LEATHER FACTORY INC,,,,,,,,,3100,0531,20170630,20170803,1,,183.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Leather and Leather Products
AF,True,910322.0,910322.0,,ASTORIA FINANCIAL CORP,ASTORIA FINANCIAL CORP,,,,,,,,,6035,0331,20170630,20170804,1,,7735.0,NYSE,NYSE,NYSE,,"Savings Institution, Federally Chartered"
HAIN,True,910406.0,910406.0,,HAIN CELESTIAL GROUP INC,HAIN CELESTIAL GROUP INC,,,,Hain Celestial Group,,,,True,2000,0630,20170630,20170913,1,,2462.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Food and kindred products
DECK,True,910521.0,910521.0,,DECKERS OUTDOOR CORP,DECKERS OUTDOOR CORP,,,,Deckers Outdoor Corporation,,,,True,3021,0331,20170630,20170809,1,,5154.0,NYSE,NYSE,NYSE,,Rubber and Plastics Footwear
REG,True,910606.0,910606.0,910606.0,REGENCY CENTERS CORP,REGENCY CENTERS CORP,Regency Centers Corporation,,,,,,True,,6798,1231,20170630,20170808,2,1066247,7582.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
CBL,True,910612.0,910612.0,,CBL & ASSOCIATES PROPERTIES INC,CBL & ASSOCIATES PROPERTIES INC,,,,,,,,,6798,1231,20170630,20170809,2,915140,10322.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
DDD,True,910638.0,910638.0,,3D SYSTEMS CORP,3D SYSTEMS CORP,,,,3D Systems Corp,,,,True,7372,1231,20170630,20170802,1,,5580.0,NYSE,NYSE,NYSE,,Services-Prepackaged Software
CNTY,True,911147.0,911147.0,,CENTURY CASINOS INC /CO/,CENTURY CASINOS INC /CO/,,,,,,,,,7011,1231,20170630,20170807,1,,11895.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Hotels and Motels
CWST,True,911177.0,911177.0,,CASELLA WASTE SYSTEMS INC,CASELLA WASTE SYSTEMS INC,,,,,,,,,4953,1231,20170630,20170803,1,,6572.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Refuse Systems
NHTC,True,912061.0,912061.0,,NATURAL HEALTH TRENDS CORP,NATURAL HEALTH TRENDS CORP,,,,,,,,,5190,1231,20170630,20170802,1,,897.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Wholesale-Miscellaneous Nondurable Goods
VIAV,True,912093.0,912093.0,,VIAVI SOLUTIONS INC.,VIAVI SOLUTIONS INC.,,,,,,,,,3674,0630,20170630,20170829,1,,7869.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Semiconductors and Related Devices
MAC,True,912242.0,912242.0,912242.0,MACERICH CO,MACERICH CO,Macerich,,,,,,True,,6798,1231,20170630,20170807,1,,3747.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
GES,True,912463.0,912463.0,,GUESS INC,GUESS INC,,,,,,,,,2340,0131,20170731,20170901,1,,473.0,NYSE,NYSE,NYSE,,"Women's, Misses', Children's and Infants' Undergarments"
ROCK,True,912562.0,912562.0,,"GIBRALTAR INDUSTRIES, INC.","GIBRALTAR INDUSTRIES, INC.",,,,,,,,,3310,1231,20170630,20170727,1,,9989.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Steel Works, Blast Furnaces and Rolling and Finishing Mills"
SUI,True,912593.0,912593.0,,SUN COMMUNITIES INC,SUN COMMUNITIES INC,,,,,,,,,6798,1231,20170630,20170727,1,,10230.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
MAA,True,912595.0,912595.0,912595.0,MID AMERICA APARTMENT COMMUNITIES INC,MID AMERICA APARTMENT COMMUNITIES INC,Mid-America Apartments,,,,,,True,,6798,1231,20170630,20170727,2,1581776,1655.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
FWRD,True,912728.0,912728.0,,FORWARD AIR CORP,FORWARD AIR CORP,,,,,,,,,4731,1231,20170630,20170727,1,,11324.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Arrangement of Transportation of Freight and Cargo
NFX,True,912750.0,912750.0,912750.0,NEWFIELD EXPLORATION CO /DE/,NEWFIELD EXPLORATION CO /DE/,Newfield Exploration Co,,,,,,True,,1311,1231,20170630,20170801,1,,5114.0,NYSE,NYSE,NYSE,,Crude Petroleum and Natural Gas
SBGI,True,912752.0,912752.0,,SINCLAIR BROADCAST GROUP INC,SINCLAIR BROADCAST GROUP INC,,,,,,,,,4833,1231,20170630,20170809,1,,2390.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Television Broadcasting Stations
BDC,True,913142.0,913142.0,,BELDEN INC.,BELDEN INC.,,,,Belden Inc,,,,True,3357,1231,20170630,20170807,1,,2365.0,NYSE,NYSE,NYSE,,Drawing and Insulating of Nonferrous Wire
RNR,True,913144.0,913144.0,,RENAISSANCERE HOLDINGS LTD,RENAISSANCERE HOLDINGS LTD,,,,RenaissanceRe Holdings Ltd,,,,True,6331,1231,20170630,20170726,1,,10274.0,NYSE,NYSE,NYSE,,"Fire, Marine and Casualty Insurance"
EXAC,True,913165.0,913165.0,,EXACTECH INC,EXACTECH INC,,,,,,,,,3842,1231,20170630,20170808,1,,11767.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Orthopedic, Prosthetic, and Surgical Appliances and Supplies"
FRO,True,913290.0,913290.0,,FRONTLINE LTD /,FRONTLINE LTD /,,,,,,,,,4412,1231,20170630,20170922,1,,9192.0,NYSE,NYSE,NYSE,,Deep Sea Foreign Transportation of Freight
CFFI,True,913341.0,913341.0,,C & F FINANCIAL CORP,C & F FINANCIAL CORP,,,,,,,,,6022,1231,20170630,20170808,1,,8106.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
INTL,True,913760.0,913760.0,,INTL FCSTONE INC.,INTL FCSTONE INC.,,,,,,,,,6200,0930,20170630,20170808,1,,4916.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Security and Commodity Brokers, Dealers, Exchanges and Services"
PLT,True,914025.0,914025.0,,PLANTRONICS INC /CA/,PLANTRONICS INC /CA/,,,,Plantronics Inc,,,,True,3661,0331,20170630,20170808,1,,5597.0,NYSE,NYSE,NYSE,,Telephone and Telegraph Apparatus
PPIH,True,914122.0,914122.0,,"PERMA-PIPE INTERNATIONAL HOLDINGS, INC.","PERMA-PIPE INTERNATIONAL HOLDINGS, INC.",,,,,,,,,3564,0131,20170731,20170919,1,,3828.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Industrial and Commercial Fans and Blowers and Air Purification 
PRKR,True,914139.0,914139.0,,PARKERVISION INC,PARKERVISION INC,,,,,,,,,3663,1231,20170630,20170814,1,,11824.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Radio and Television Broadcasting and Communications Equipment
IVZ,True,914208.0,914208.0,914208.0,INVESCO LTD.,INVESCO LTD.,Invesco Ltd.,,,,,,True,,6282,1231,20170630,20170727,1,,12291.0,NYSE,NYSE,NYSE,,Investment Advice
SGMA,True,915358.0,915358.0,,SIGMATRON INTERNATIONAL INC,SIGMATRON INTERNATIONAL INC,,,,,,,,,3672,0430,20170731,20170913,1,,10856.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Printed Circuit Boards
EMN,True,915389.0,915389.0,915389.0,EASTMAN CHEMICAL CO,EASTMAN CHEMICAL CO,Eastman Chemical,,,,,,True,,2821,1231,20170630,20170804,1,,2209.0,NYSE,NYSE,NYSE,,"Plastic Materials, Synthetic Resins and Nonvulcan Elastomers"
DAKT,True,915779.0,915779.0,,DAKTRONICS INC /SD/,DAKTRONICS INC /SD/,,,,,,,,,3990,0430,20170731,20170901,1,,894.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Miscellaneous Manufacturing Industries
BZH,True,915840.0,915840.0,,BEAZER HOMES USA INC,BEAZER HOMES USA INC,,,,,,,,,1531,0930,20170630,20170801,1,,8543.0,NYSE,NYSE,NYSE,,Operative Builders
AVB,True,915912.0,915912.0,915912.0,AVALONBAY COMMUNITIES INC,AVALONBAY COMMUNITIES INC,"AvalonBay Communities, Inc.",,,,,,True,,6798,1231,20170630,20170804,1,,11282.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
ALB,True,915913.0,915913.0,915913.0,ALBEMARLE CORP,ALBEMARLE CORP,Albemarle Corp,,,,,,True,,2821,1231,20170630,20170808,1,,8245.0,NYSE,NYSE,NYSE,,"Plastic Materials, Synthetic Resins and Nonvulcan Elastomers"
TSCO,True,916365.0,916365.0,916365.0,TRACTOR SUPPLY CO /DE/,TRACTOR SUPPLY CO /DE/,Tractor Supply Company, Tractor Supply Company,,,,True,True,,5200,1231,20170630,20170810,1,,7370.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Retail-Building Materials, Hardware, Garden Supply"
CPN,True,916457.0,916457.0,,CALPINE CORP,CALPINE CORP,,,,,,,,,4911,1231,20170630,20170728,1,,2577.0,NYSE,NYSE,NYSE,,Electric Services
DAR,True,916540.0,916540.0,,DARLING INGREDIENTS INC.,DARLING INGREDIENTS INC.,,,,,,,,,2070,1231,20170630,20170809,1,,11629.0,NYSE,NYSE,NYSE,,Fats And Oils
XPL,True,917225.0,917225.0,,SOLITARIO ZINC CORP.,SOLITARIO ZINC CORP.,,,,,,,,,1040,1231,20170630,20170727,1,,77503.0,NYSE,NYSE MKT,NYSE MKT,,Gold And Silver Ores
RMBS,True,917273.0,917273.0,,RAMBUS INC,RAMBUS INC,,,,,,,,,3674,1231,20170630,20170728,1,,9986.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Semiconductors and Related Devices
FARO,True,917491.0,917491.0,,FARO TECHNOLOGIES INC,FARO TECHNOLOGIES INC,,,,,,,,,3829,1231,20170630,20170801,1,,9228.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,"Measuring and Controlling Devices, Not Elsewhere Classified"
IART,True,917520.0,917520.0,,INTEGRA LIFESCIENCES HOLDINGS CORP,INTEGRA LIFESCIENCES HOLDINGS CORP,,,,,,,,,3826,1231,20170630,20170726,1,,2804.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Laboratory Analytical Instruments
AKS,True,918160.0,918160.0,,AK STEEL HOLDING CORP,AK STEEL HOLDING CORP,,,,,,,,,3312,1231,20170630,20170728,1,,6361.0,NYSE,NYSE,NYSE,,"Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling "
SCSC,True,918965.0,918965.0,,"SCANSOURCE, INC.","SCANSOURCE, INC.",,,,,,,,,5045,0630,20170630,20170829,1,,9389.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Wholesale-Computers and Peripheral Equipment and Software
TOPS,True,1296484.0,1296484.0,,TOP SHIPS INC.,TOP SHIPS INC.,,,,,,,,,4412,1231,20170630,20170803,1,,642334.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Deep Sea Foreign Transportation of Freight
DRYS,True,1308858.0,1308858.0,,DRYSHIPS INC.,DRYSHIPS INC.,,,,,,,,,4412,1231,20170630,20170831,1,,660933.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Deep Sea Foreign Transportation of Freight
DCIX,True,1481241.0,1481241.0,,DIANA CONTAINERSHIPS INC.,DIANA CONTAINERSHIPS INC.,,,,,,,,,4412,1231,20170630,20170908,1,,826024.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Deep Sea Foreign Transportation of Freight
ORIG,True,1447382.0,1447382.0,,OCEAN RIG UDW INC.,OCEAN RIG UDW INC.,,,,,,,,,1381,1231,20170630,20170913,1,,790153.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,Drilling Oil and Gas Wells
SHIP,True,1448397.0,1448397.0,,SEANERGY MARITIME HOLDINGS CORP.,SEANERGY MARITIME HOLDINGS CORP.,,,,,,,,,4412,1231,20170630,20170915,1,,791530.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Deep Sea Foreign Transportation of Freight
DLNG,True,1578453.0,1578453.0,,DYNAGAS LNG PARTNERS LP,DYNAGAS LNG PARTNERS LP,,,,,,,,,4400,1231,20170630,20170927,1,,917529.0,NYSE,NYSE,NYSE,,Water transportation
DVCR,True,919956.0,919956.0,,"DIVERSICARE HEALTHCARE SERVICES, INC.","DIVERSICARE HEALTHCARE SERVICES, INC.",,,,,,,,,8051,1231,20170630,20170803,1,,4833.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,Services-Skilled Nursing Care Facilities
HTLF,True,920112.0,920112.0,,HEARTLAND FINANCIAL USA INC,HEARTLAND FINANCIAL USA INC,,,,,,,,,6022,1231,20170630,20170804,1,,7071.0,NASDAQ,NASDAQ Global Select Market,Nasdaq Global Market,,State Commercial Banks
LH,True,920148.0,920148.0,920148.0,LABORATORY CORP OF AMERICA HOLDINGS,LABORATORY CORP OF AMERICA HOLDINGS,Laboratory Corp. of America Holding,,,,,,True,,8071,1231,20170630,20170802,1,,4622.0,NYSE,NYSE,NYSE,,Services-Medical Laboratories
CVO,True,920321.0,920321.0,,"CENVEO, INC","CENVEO, INC",,,,,,,,,2670,1231,20170630,20170803,1,,2280.0,NYSE,NYSE,Nasdaq Global Market,,Converted Paper and Paperboard Products (No Contaners/Boxes)
SSD,True,920371.0,920371.0,,SIMPSON MANUFACTURING CO INC /CA/,SIMPSON MANUFACTURING CO INC /CA/,,,,,,,,,3420,1231,20170630,20170808,1,,5525.0,NYSE,NYSE,NYSE,,"Cutlery, Handtools and General Hardware"
UNTY,True,920427.0,920427.0,,UNITY BANCORP INC /NJ/,UNITY BANCORP INC /NJ/,,,,,,,,,6022,1231,20170630,20170809,1,,9807.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,State Commercial Banks
BVSN,True,920448.0,920448.0,,BROADVISION INC,BROADVISION INC,,,,,,,,,7372,1231,20170630,20170814,1,,4044.0,NASDAQ,NASDAQ Global Market,Nasdaq Global Market,,Services-Prepackaged Software
LJPC,True,920465.0,920465.0,,LA JOLLA PHARMACEUTICAL CO,LA JOLLA PHARMACEUTICAL CO,,,,,,,,,2836,1231,20170630,20170727,1,,3314.0,NASDAQ,NASDAQ Capital Market,Nasdaq Capital Market,,"Biological Products, (No Diagnostic Substances)"
ESS,True,920522.0,920522.0,920522.0,ESSEX PROPERTY TRUST INC,ESSEX PROPERTY TRUST INC,"Essex Property Trust, Inc.",,,,,,True,,6798,1231,20170630,20170731,2,1053059,4810.0,NYSE,NYSE,NYSE,,Real Estate Investment Trusts
